lfm,water_potential,mpa,year,month,year_month,plant,F.Group,spp,ilfm
101.8455606,-1.154,1.154,2020,september,2020_september,18,Angiosperm,QUKE,0.009818788311525087
94.53897261,-3.39,3.39,2020,september,2020_september,18,Angiosperm,QUKE,0.010577648269198808
97.5458632,-2.935,2.935,2020,september,2020_september,18,Angiosperm,QUKE,0.010251587993533692
84.6201044900119,-4.217,4.217,2020,september,2020_september,18,Angiosperm,QUKE,0.011817522632792715
101.6229375,-3.691,3.691,2020,september,2020_september,18,Angiosperm,QUKE,0.009840298111831297
90.83710407,-4.253,4.253,2020,september,2020_september,18,Angiosperm,QUKE,0.011008717310377815
89.0256771,-4.972,4.972,2020,september,2020_september,18,Angiosperm,QUKE,0.011232714342365838
86.31357505,-4.7,4.7,2020,september,2020_september,18,Angiosperm,QUKE,0.01158566308278526
32.0203974,-7.9,7.9,2020,september,2020_september,18,Angiosperm,QUKE,0.03123009335293259
35.5346249561201,-8.6,8.6,2020,september,2020_september,18,Angiosperm,QUKE,0.02814156618326067
107.4008811,-0.311,0.311,2020,october,2020_october,7,Angiosperm,CECO,0.00931091057874012
104.1194645,-1.321,1.321,2020,october,2020_october,7,Angiosperm,CECO,0.009604352123804862
63.10144039,-3.995,3.995,2020,october,2020_october,7,Angiosperm,CECO,0.015847498786390222
70.75606277,-6.051,6.051,2020,october,2020_october,7,Angiosperm,CECO,0.014133064515624688
87.86797502,-1.882,1.882,2020,october,2020_october,7,Angiosperm,CECO,0.01138071066019657
109.8697487,-2.02,2.02,2020,october,2020_october,8,Gymnosperm,CADE,0.009101686422624902
103.1925676,-2.601,2.601,2020,october,2020_october,8,Gymnosperm,CADE,0.009690620393091178
116.8100681,-2.871,2.871,2020,october,2020_october,8,Gymnosperm,CADE,0.008560905889926453
119.1984486,-1.009,1.009,2020,october,2020_october,8,Gymnosperm,CADE,0.00838937093347371
111.1423915,-0.998,0.998,2020,october,2020_october,8,Gymnosperm,CADE,0.008997467001598576
128.0448319,-1.127,1.127,2020,october,2020_october,8,Gymnosperm,CADE,0.0078097646360376066
139.6958411,-0.774,0.774,2020,october,2020_october,8,Gymnosperm,CADE,0.007158409242005702
83.57766143,-4.018,4.018,2020,october,2020_october,8,Gymnosperm,CADE,0.011964919607586106
83.61344538,-3.129,3.129,2020,october,2020_october,8,Gymnosperm,CADE,0.011959798994710436
152.2259136,-0.309,0.309,2020,october,2020_october,5,Angiosperm,QUKE,0.0065691837634666685
63.02058401,-7.955,7.955,2020,october,2020_october,5,Angiosperm,QUKE,0.015867831371434476
82.6048951,-5.508,5.508,2020,october,2020_october,5,Angiosperm,QUKE,0.012105820106537489
124.6845858,-0.152,0.152,2020,october,2020_october,2,Angiosperm,CECO,0.008020237574547086
47.8400467,-8.5,8.5,2020,october,2020_october,2,Angiosperm,CECO,0.020902989628561543
69.30913722,-0.664,0.664,2020,october,2020_october,2,Angiosperm,CECO,0.014428112080313674
64.94023904,-5.301,5.301,2020,october,2020_october,2,Angiosperm,CECO,0.015398773007041892
74.91313412,-4.157,4.157,2020,october,2020_october,2,Angiosperm,CECO,0.013348794063243232
86.71741609544593,-3.229,3.229,2020,october,2020_october,2,Angiosperm,CECO,0.011531708911844714
90.95744681,-1.452,1.452,2020,october,2020_october,2,Angiosperm,CECO,0.010994152046603605
102.1890128,-3.62,3.62,2020,october,2020_october,1,Gymnosperm,ABCO,0.009785787851353037
120.8792966,-2.509,2.509,2020,october,2020_october,1,Gymnosperm,ABCO,0.008272715246756325
136.1752988,-3.01,3.01,2020,october,2020_october,1,Gymnosperm,ABCO,0.0073434757170512625
143.9111262,-2.187,2.187,2020,october,2020_october,1,Gymnosperm,ABCO,0.006948733057722398
187.3278237,-0.208,0.208,2020,october,2020_october,1,Gymnosperm,ABCO,0.005338235293874286
182.6067812,-0.698,0.698,2020,october,2020_october,1,Gymnosperm,ABCO,0.005476247888651794
107.9230334,-2.498,2.498,2020,october,2020_october,9,Angiosperm,QUKE,0.009265862610566689
131.6494845,-1.885,1.885,2020,october,2020_october,9,Angiosperm,QUKE,0.007595927958229111
115.021628,-3.02,3.02,2020,october,2020_october,5,Gymnosperm,ABCO,0.008694017093898202
113.2509826,-3.224,3.224,2020,october,2020_october,5,Gymnosperm,ABCO,0.0088299454630957
128.7169043,-2.94,2.94,2020,october,2020_october,5,Gymnosperm,ABCO,0.007768987340383076
132.0783711,-1.517,1.517,2020,october,2020_october,5,Gymnosperm,ABCO,0.0075712623624262735
146.7383247,-2.518,2.518,2020,october,2020_october,5,Gymnosperm,ABCO,0.0068148522347141124
146.8852459,-2.637,2.637,2020,october,2020_october,5,Gymnosperm,ABCO,0.006808035714361697
177.1719375,-1.083,1.083,2020,october,2020_october,5,Gymnosperm,ABCO,0.005644234714089526
181.1521812,-0.179,0.179,2020,october,2020_october,5,Gymnosperm,ABCO,0.0055202205867781184
102.022792,-3.528,3.528,2020,october,2020_october,3,Gymnosperm,CADE,0.009801731362145039
119.1923916,-2.091,2.091,2020,october,2020_october,3,Gymnosperm,CADE,0.008389797256153051
123.1968811,-1.38,1.38,2020,october,2020_october,3,Gymnosperm,CADE,0.008117088607042666
132.1054123,-0.682,0.682,2020,october,2020_october,3,Gymnosperm,CADE,0.007569712569603781
133.2118267,-1.802,1.802,2020,october,2020_october,3,Gymnosperm,CADE,0.00750684098231047
71.19629484,-6.316,6.316,2020,october,2020_october,3,Gymnosperm,CADE,0.014045674739778356
86.6773492,-3.416,3.416,2020,october,2020_october,3,Gymnosperm,CADE,0.011537039482974867
95.37712895,-2.661,2.661,2020,october,2020_october,3,Gymnosperm,CADE,0.010484693877965594
90.77726218,-5.176,5.176,2020,october,2020_october,3,Gymnosperm,CADE,0.011015974441012825
102.2511432,-3.037,3.037,2020,october,2020_october,7,Gymnosperm,CADE,0.009779841757309565
127.8910007,-1.768,1.768,2020,october,2020_october,7,Gymnosperm,CADE,0.007819158459364529
122.2691045,-2.192,2.192,2020,october,2020_october,7,Gymnosperm,CADE,0.00817868098477813
132.39296365350674,-0.789,0.789,2020,october,2020_october,7,Gymnosperm,CADE,0.007553271506310242
151.0759919,-0.18,0.18,2020,october,2020_october,7,Gymnosperm,CADE,0.00661918540082741
55.9023408,-6.708,6.708,2020,october,2020_october,7,Gymnosperm,CADE,0.01788833858635129
81.54031772,-3.919,3.919,2020,october,2020_october,7,Gymnosperm,CADE,0.012263871762603183
93.48560079,-2.461,2.461,2020,october,2020_october,7,Gymnosperm,CADE,0.010696834502313733
96.19500595,-4.171,4.171,2020,october,2020_october,7,Gymnosperm,CADE,0.010395550061297127
102.0672334,-2.471,2.471,2020,october,2020_october,2,Gymnosperm,CADE,0.009797463560915915
104.70578813029796,-2.821,2.821,2020,october,2020_october,2,Gymnosperm,CADE,0.009550570392112231
116.722478,-1.909,1.909,2020,october,2020_october,2,Gymnosperm,CADE,0.008567330107573625
124.7148289,-1.251,1.251,2020,october,2020_october,2,Gymnosperm,CADE,0.008018292682755708
121.9884933,-1.212,1.212,2020,october,2020_october,2,Gymnosperm,CADE,0.008197494476308938
133.4392375,-0.994,0.994,2020,october,2020_october,2,Gymnosperm,CADE,0.007494047618490027
133.4392375,-0.994,0.994,2020,october,2020_october,2,Gymnosperm,CADE,0.007494047618490027
161.4745587,-0.318,0.318,2020,october,2020_october,2,Gymnosperm,CADE,0.00619292604389697
51.8957346,-5,5,2020,october,2020_october,2,Gymnosperm,CADE,0.019269406391638207
88.58926342,-3.296,3.296,2020,october,2020_october,2,Gymnosperm,CADE,0.011288049605503765
69.71511148,-6.255,6.255,2020,october,2020_october,4,Angiosperm,QUKE,0.014344092389307615
65.86245772,-7.222,7.222,2020,october,2020_october,4,Angiosperm,QUKE,0.015183156453882785
74.74636083,-6.412,6.412,2020,october,2020_october,4,Angiosperm,QUKE,0.013378577751422016
92.13861386,-4.7,4.7,2020,october,2020_october,4,Angiosperm,QUKE,0.010853212981035832
129.884169379639,-0.46,0.46,2020,september,2020_september,16,Angiosperm,QUKE,0.007699167687457705
124.5415012,-0.14,0.14,2020,september,2020_september,16,Angiosperm,QUKE,0.00802945195267969
87.31270358,-1.95,1.95,2020,september,2020_september,16,Angiosperm,QUKE,0.01145308711101533
126.1475989,-0.19,0.19,2020,september,2020_september,16,Angiosperm,QUKE,0.00792722183156829
96.90069576,-2.557,2.557,2020,september,2020_september,16,Angiosperm,QUKE,0.010319843342268278
116.5885206,-1.058,1.058,2020,september,2020_september,16,Angiosperm,QUKE,0.008577173763366202
92.45240761,-2.29,2.29,2020,september,2020_september,16,Angiosperm,QUKE,0.010816375969551671
100.5584364,-1.6,1.6,2020,september,2020_september,16,Angiosperm,QUKE,0.009944466479393269
87.6258208276849,-4.066,4.066,2020,september,2020_september,16,Angiosperm,QUKE,0.011412161284816808
91.68197324,-3.528,3.528,2020,september,2020_september,16,Angiosperm,QUKE,0.010907269604486536
88.49882982,-3.734,3.734,2020,september,2020_september,16,Angiosperm,QUKE,0.0112995844355674
78.90052356,-4.96,4.96,2020,september,2020_september,16,Angiosperm,QUKE,0.012674187126775512
29.55641273,-10,10,2020,september,2020_september,16,Angiosperm,QUKE,0.03383360521911347
29.55641273,-10,10,2020,september,2020_september,16,Angiosperm,QUKE,0.03383360521911347
153.5171395,-0.35,0.35,2020,september,2020_september,11,Gymnosperm,PIJE,0.006513930648115026
128.9747313,-1.28,1.28,2020,september,2020_september,11,Gymnosperm,PIJE,0.0077534567424216065
168.1011703,-0.566,0.566,2020,september,2020_september,11,Gymnosperm,PIJE,0.005948798561100797
121.1967779,-2.621,2.621,2020,september,2020_september,11,Gymnosperm,PIJE,0.008251044436388437
138.1103026,-2.026,2.026,2020,september,2020_september,11,Gymnosperm,PIJE,0.007240589450420913
110.1122826,-2.993,2.993,2020,september,2020_september,11,Gymnosperm,PIJE,0.009081638999644169
109.9528063,-3.122,3.122,2020,september,2020_september,11,Gymnosperm,PIJE,0.009094811070774825
NA,-2.712,2.712,2020,september,2020_september,11,Gymnosperm,PIJE,NA
98.93595528,-3.412,3.412,2020,september,2020_september,11,Gymnosperm,PIJE,0.010107548839750789
88.11457175,-3.862,3.862,2020,september,2020_september,11,Gymnosperm,PIJE,0.011348860695109717
105.7796014,-3.336,3.336,2020,september,2020_september,11,Gymnosperm,PIJE,0.009453618531029934
95.83726719,-3.232,3.232,2020,september,2020_september,11,Gymnosperm,PIJE,0.010434354289521556
100.3870968,-4.725,4.725,2020,october,2020_october,6,Angiosperm,QUKE,0.009961439586128166
118.879056,-1.753,1.753,2020,october,2020_october,6,Angiosperm,QUKE,0.008411910673314902
142.4321503,-0.224,0.224,2020,october,2020_october,6,Angiosperm,QUKE,0.007020886772359569
35.32684284,-8,8,2020,october,2020_october,6,Angiosperm,QUKE,0.028307086611988903
109.476662,-2.027,2.027,2020,october,2020_october,7,Angiosperm,QUKE,0.009134366921052087
105.9469027,-3.312,3.312,2020,october,2020_october,7,Angiosperm,QUKE,0.009438690273292907
148.8646685,-0.235,0.235,2020,october,2020_october,7,Angiosperm,QUKE,0.006717510676483991
152.5632706,-0.982,0.982,2020,october,2020_october,7,Angiosperm,QUKE,0.006554657592664377
30.33926585,-8.25,8.25,2020,october,2020_october,7,Angiosperm,QUKE,0.03296058661880904
63.64861223,-6.321,6.321,2020,october,2020_october,7,Angiosperm,QUKE,0.015711261643638195
99.53445065,-5.016,5.016,2020,october,2020_october,7,Angiosperm,QUKE,0.010046772684930672
109.4005896,-0.046,0.046,2020,october,2020_october,10,Angiosperm,ARPA,0.00914071856153872
100.3858211,-4.224,4.224,2020,october,2020_october,10,Angiosperm,ARPA,0.009961566175803288
56.58802178,-6.578,6.578,2020,october,2020_october,10,Angiosperm,ARPA,0.017671584348499556
77.29566095,-6.954,6.954,2020,october,2020_october,10,Angiosperm,ARPA,0.012937336814376513
97.52355906,-1.218,1.218,2020,october,2020_october,10,Angiosperm,ARPA,0.010253932584482116
90.79639369,-2.671,2.671,2020,october,2020_october,10,Angiosperm,ARPA,0.011013653289074811
95.83764755,-2.804,2.804,2020,october,2020_october,10,Angiosperm,ARPA,0.010434312877705855
102.0126509,-3.443,3.443,2020,october,2020_october,2,Angiosperm,QUKE,0.009802705754409525
138.9121339,-1.003,1.003,2020,october,2020_october,2,Angiosperm,QUKE,0.007198795180267547
46.64289691473465,-8.3,8.3,2020,october,2020_october,2,Angiosperm,QUKE,0.021439491672827393
108.69038,-0.341,0.341,2020,september,2020_september,14,Angiosperm,CECO,0.00920044625844532
111.2774855,-0.522,0.522,2020,september,2020_september,14,Angiosperm,CECO,0.008986543823368475
81.25556545,-3.611,3.611,2020,september,2020_september,14,Angiosperm,CECO,0.012306849315021288
85.72653761,-1.45,1.45,2020,september,2020_september,14,Angiosperm,CECO,0.011664999285861162
58.23728814,-7.2,7.2,2020,september,2020_september,14,Angiosperm,CECO,0.017171129218723956
108.110287,-2.14,2.14,2020,september,2020_september,14,Angiosperm,CECO,0.009249813572319904
58.76989646,-8.79,8.79,2020,september,2020_september,14,Angiosperm,CECO,0.017015514068169587
59.32062966,-6.753,6.753,2020,september,2020_september,14,Angiosperm,CECO,0.016857541899530808
66.59267481,-7.892,7.892,2020,september,2020_september,14,Angiosperm,CECO,0.015016666665713108
18.84487666,-10,10,2020,september,2020_september,14,Angiosperm,CECO,0.05306482064287493
119.9895525,-3.563,3.563,2020,october,2020_october,8,Gymnosperm,PIJE,0.008334058917337824
129.0542311,-4.468,4.468,2020,october,2020_october,8,Gymnosperm,PIJE,0.0077486804692604916
122.0210665,-2.489,2.489,2020,october,2020_october,8,Gymnosperm,PIJE,0.008195306176905117
138.048369,-3.089,3.089,2020,october,2020_october,8,Gymnosperm,PIJE,0.007243837846429029
130.3972758,-2.232,2.232,2020,october,2020_october,8,Gymnosperm,PIJE,0.007668871867643727
130.3972758,-2.232,2.232,2020,october,2020_october,8,Gymnosperm,PIJE,0.007668871867643727
149.3987976,-1.094,1.094,2020,october,2020_october,8,Gymnosperm,PIJE,0.006693494298912617
94.9608444,-4.339,4.339,2020,october,2020_october,8,Gymnosperm,PIJE,0.010530656149051682
104.3433512,-2.795,2.795,2020,october,2020_october,5,Gymnosperm,CADE,0.009583744325819583
129.7778926,-0.258,0.258,2020,october,2020_october,5,Gymnosperm,CADE,0.007705472634558715
128.762215,-2.391,2.391,2020,october,2020_october,5,Gymnosperm,CADE,0.007766253477388534
120.7683943,-2.413,2.413,2020,october,2020_october,5,Gymnosperm,CADE,0.008280312127988606
132.1491228,-1.932,1.932,2020,october,2020_october,5,Gymnosperm,CADE,0.007567208762433042
141.0973837,-1.216,1.216,2020,october,2020_october,5,Gymnosperm,CADE,0.007087303632264303
71.03064067,-5.086,5.086,2020,october,2020_october,5,Gymnosperm,CADE,0.01407843137225641
96.25740442,-3.071,3.071,2020,october,2020_october,5,Gymnosperm,CADE,0.010388811188349723
12.375189107413066,-10,10,2021,august,2021_august,27,Angiosperm,QUKE,0.08080684596576981
109.43166441136674,-0.54,0.54,2021,august,2021_august,27,Angiosperm,QUKE,0.009138122913317668
37.14133495699824,-9.9,9.9,2021,august,2021_august,27,Angiosperm,QUKE,0.026924180327868856
38.355426231274926,-8.02,8.02,2021,august,2021_august,27,Angiosperm,QUKE,0.026071930317504915
47.011417058428755,-6.13,6.13,2021,august,2021_august,27,Angiosperm,QUKE,0.021271428571428445
78.77160817181765,-3.51,3.51,2021,august,2021_august,27,Angiosperm,QUKE,0.012694929343308405
75.89955022488756,-4.71,4.71,2021,august,2021_august,27,Angiosperm,QUKE,0.013175308641975308
80.51038575667664,-3.99,3.99,2021,august,2021_august,27,Angiosperm,QUKE,0.012420757776794916
97.8325305668764,-1.52,1.52,2021,august,2021_august,27,Angiosperm,QUKE,0.0102215489490627
94.7467876039306,-2.43,2.43,2021,august,2021_august,27,Angiosperm,QUKE,0.010554447546868751
131.3047634,-1.821,1.821,2020,october,2020_october,3,Gymnosperm,ABCO,0.007615869935758933
133.2172261,-2.961,2.961,2020,october,2020_october,3,Gymnosperm,ABCO,0.007506536724082111
148.6011905,-2.61,2.61,2020,october,2020_october,3,Gymnosperm,ABCO,0.006729421188587315
151.0797581,-2.755,2.755,2020,october,2020_october,3,Gymnosperm,ABCO,0.006619020394102683
165.5562958,-2.223,2.223,2020,october,2020_october,3,Gymnosperm,ABCO,0.006040241448794242
173.6986301,-1.117,1.117,2020,october,2020_october,3,Gymnosperm,ABCO,0.005757097793023988
191.840796,-0.112,0.112,2020,october,2020_october,3,Gymnosperm,ABCO,0.005212655602200482
94.39925633,-3.377,3.377,2020,october,2020_october,3,Gymnosperm,ABCO,0.010593303791549054
112.1657361,-3.148,3.148,2020,october,2020_october,9,Gymnosperm,ABCO,0.008915378570764802
124.1585233,-3.361,3.361,2020,october,2020_october,9,Gymnosperm,ABCO,0.008054219504397086
130.751936,-2.759,2.759,2020,october,2020_october,9,Gymnosperm,ABCO,0.00764807031232027
156.744579,-2.2,2.2,2020,october,2020_october,9,Gymnosperm,ABCO,0.006379805964453801
161.9933238,-0.798,0.798,2020,october,2020_october,9,Gymnosperm,ABCO,0.006173093906231708
181.2757974,-0.192,0.192,2020,october,2020_october,9,Gymnosperm,ABCO,0.005516456219433517
98.26746075,-4.048,4.048,2020,october,2020_october,9,Gymnosperm,ABCO,0.010176308539650548
115.2752649,-4.145,4.145,2020,october,2020_october,10,Gymnosperm,ABCO,0.00867488789435868
129.9528302,-2.897,2.897,2020,october,2020_october,10,Gymnosperm,ABCO,0.007695099817841443
137.43148,-2.934,2.934,2020,october,2020_october,10,Gymnosperm,ABCO,0.007276353278011705
133.4739379,-2.082,2.082,2020,october,2020_october,10,Gymnosperm,ABCO,0.007492099324657746
155.8872305,-2.182,2.182,2020,october,2020_october,10,Gymnosperm,ABCO,0.006414893617601347
150.0223914,-2.494,2.494,2020,october,2020_october,10,Gymnosperm,ABCO,0.006665671641866655
162.2038253,-2.487,2.487,2020,october,2020_october,10,Gymnosperm,ABCO,0.006165082717072025
197.2067039,-0.192,0.192,2020,october,2020_october,10,Gymnosperm,ABCO,0.005070821530017976
145.2881464,-0.4,0.4,2020,september,2020_september,10,Gymnosperm,PIJE,0.0068828739630750774
175.0470744,-0.263,0.263,2020,september,2020_september,10,Gymnosperm,PIJE,0.005712749004390101
186.3633588,-1.314,1.314,2020,september,2020_september,10,Gymnosperm,PIJE,0.005365861650267703
139.2449906,-1.94,1.94,2020,september,2020_september,10,Gymnosperm,PIJE,0.007181586897245264
153.0059099,-3.098,3.098,2020,september,2020_september,10,Gymnosperm,PIJE,0.00653569525944174
155.4671968,-2.848,2.848,2020,september,2020_september,10,Gymnosperm,PIJE,0.006432225064728252
145.6024931,-3.013,3.013,2020,september,2020_september,10,Gymnosperm,PIJE,0.006868014267538664
158.044272,-3.974,3.974,2020,september,2020_september,10,Gymnosperm,PIJE,0.006327340987087466
135.8449946,-3.962,3.962,2020,september,2020_september,10,Gymnosperm,PIJE,0.007361331221253551
125.1055239,-4.771,4.771,2020,september,2020_september,10,Gymnosperm,PIJE,0.007993252166861356
130.0345773,-3.987,3.987,2020,september,2020_september,10,Gymnosperm,PIJE,0.00769026224227208
133.1157731,-0.31,0.31,2020,september,2020_september,19,Gymnosperm,CADE,0.007512257764140198
114.6549276,-1.6,1.6,2020,september,2020_september,19,Gymnosperm,CADE,0.008721823134272338
110.1706037,-1.64,1.64,2020,september,2020_september,19,Gymnosperm,CADE,0.00907683144519249
109.5881456,-2.48,2.48,2020,september,2020_september,19,Gymnosperm,CADE,0.009125074564634296
NA,-1.78,NA,2020,september,2020_september,34,Gymnosperm,CADE,NA
58.32572298,-1.75,1.75,2020,september,2020_september,19,Gymnosperm,CADE,0.017145093946677726
99.06379273,-2.95,2.95,2020,september,2020_september,19,Gymnosperm,CADE,0.010094505494308263
71.26293257,-4.79,4.79,2020,september,2020_september,19,Gymnosperm,CADE,0.01403254067628668
105.8375635,-3.822,3.822,2020,october,2020_october,2,Gymnosperm,ABCO,0.009448441242697352
113.25012,-3.467,3.467,2020,october,2020_october,2,Gymnosperm,ABCO,0.00883001271875032
122.3776224,-2.991,2.991,2020,october,2020_october,2,Gymnosperm,ABCO,0.008171428569934367
146.0624071,-1.784,1.784,2020,october,2020_october,2,Gymnosperm,ABCO,0.006846388607818582
140.3123838,-2.738,2.738,2020,october,2020_october,2,Gymnosperm,ABCO,0.007126954677253513
157.234315,-2.674,2.674,2020,october,2020_october,2,Gymnosperm,ABCO,0.00635993485264333
165.0322119,-1.223,1.223,2020,october,2020_october,2,Gymnosperm,ABCO,0.006059423117990701
200.2079002,-0.261,0.261,2020,october,2020_october,2,Gymnosperm,ABCO,0.004994807892201248
130.5230557,-0.185,0.185,2020,september,2020_september,12,Angiosperm,QUKE,0.007661481679516028
128.358209,-0.472,0.472,2020,september,2020_september,12,Angiosperm,QUKE,0.00779069767170092
95.62085854,-3.19,3.19,2020,september,2020_september,12,Angiosperm,QUKE,0.010457969268093125
141.5974441,-0.502,0.502,2020,september,2020_september,12,Angiosperm,QUKE,0.007062274367705201
88.32358982,-4.84,4.84,2020,september,2020_september,12,Angiosperm,QUKE,0.011322003578409354
85.5081757,-3.898,3.898,2020,september,2020_september,12,Angiosperm,QUKE,0.011694788151117111
104.3771044,-1.85,1.85,2020,september,2020_september,12,Angiosperm,QUKE,0.009580645159188762
109.5044128,-1.174,1.174,2020,september,2020_september,12,Angiosperm,QUKE,0.009132052073795515
107.7243468,-2.84,2.84,2020,september,2020_september,12,Angiosperm,QUKE,0.009282952551632459
27.6639203336317,-9.5,9.5,2020,september,2020_september,12,Angiosperm,QUKE,0.03614816656279463
34.52628659,-7.82,7.82,2020,september,2020_september,12,Angiosperm,QUKE,0.028963439129003652
161.9336025,-0.398,0.398,2020,september,2020_september,19,Angiosperm,CECO,0.0061753705504081526
129.4135898,-1.92,1.92,2020,september,2020_september,19,Angiosperm,CECO,0.007727163751082345
89.453125,-3.287,3.287,2020,september,2020_september,19,Angiosperm,CECO,0.011179039301310043
112.3604201,-2.06,2.06,2020,september,2020_september,19,Angiosperm,CECO,0.00889993112441202
118.2748815,-2.46,2.46,2020,september,2020_september,19,Angiosperm,CECO,0.008454880591023884
112.4637681,-4.473,4.473,2020,september,2020_september,19,Angiosperm,CECO,0.008891752578580017
70.74547075,-5.04,5.04,2020,september,2020_september,19,Angiosperm,CECO,0.01413518051966599
109.114744,-2.89,2.89,2020,september,2020_september,19,Angiosperm,CECO,0.009164664309710519
73.96515679,-4.446,4.446,2020,september,2020_september,19,Angiosperm,CECO,0.013519879405368865
81.08498052,-4.2,4.2,2020,september,2020_september,19,Angiosperm,CECO,0.012332740213871608
63.89259506,-10,10,2020,september,2020_september,19,Angiosperm,CECO,0.015651265988819583
70.75812274,-10,10,2020,september,2020_september,19,Angiosperm,CECO,0.014132653061959963
104.4130892,-3.668,3.668,2020,october,2020_october,7,Gymnosperm,PIJE,0.009577343297299933
110.1831251,-3.992,3.992,2020,october,2020_october,7,Gymnosperm,PIJE,0.009075799938442661
128.3654912,-2.786,2.786,2020,october,2020_october,7,Gymnosperm,PIJE,0.0077902557038631885
123.2162765,-3.789,3.789,2020,october,2020_october,7,Gymnosperm,PIJE,0.008115810901005436
128.3185841,-2.889,2.889,2020,october,2020_october,7,Gymnosperm,PIJE,0.007793103446502259
139.4361171,-2.794,2.794,2020,october,2020_october,7,Gymnosperm,PIJE,0.007171743023242865
124.6207958,-0.277,0.277,2020,september,2020_september,13,Angiosperm,CECO,0.008024342916288776
110.325857,-1.01,1.01,2020,september,2020_september,13,Angiosperm,CECO,0.009064058301400732
77.67324046,-3.449,3.449,2020,september,2020_september,13,Angiosperm,CECO,0.012874446773145481
88.04333289,-2.132,2.132,2020,september,2020_september,13,Angiosperm,CECO,0.011358043444918024
75.82544893,-4.43,4.43,2020,september,2020_september,13,Angiosperm,CECO,0.013188184364370503
73.13189057,-5.52,5.52,2020,september,2020_september,13,Angiosperm,CECO,0.013673925181010127
71.66561911,-5.18,5.18,2020,september,2020_september,13,Angiosperm,CECO,0.013953692334187386
95.53719008,-2.89,2.89,2020,september,2020_september,13,Angiosperm,CECO,0.010467128027971407
75.92681753,-5.585,5.585,2020,september,2020_september,13,Angiosperm,CECO,0.013170577044202896
34.43126308,-10,10,2020,september,2020_september,13,Angiosperm,CECO,0.029043372520971136
101.5276631,-2.937,2.937,2020,october,2020_october,9,Gymnosperm,CADE,0.009849532329085984
118.140965,-1.721,1.721,2020,october,2020_october,9,Gymnosperm,CADE,0.008464464464125547
114.5935728,-2.684,2.684,2020,october,2020_october,9,Gymnosperm,CADE,0.008726492905019189
115.51087188517226,-2.028,2.028,2020,october,2020_october,9,Gymnosperm,CADE,0.008657193766090572
123.184459,-0.301,0.301,2020,october,2020_october,9,Gymnosperm,CADE,0.008117907146062963
125.5093379,-1.224,1.224,2020,october,2020_october,9,Gymnosperm,CADE,0.007967534661020627
132.6933936,-1.52,1.52,2020,october,2020_october,9,Gymnosperm,CADE,0.007536170210662243
60.10801343,-6.08,6.08,2020,october,2020_october,9,Gymnosperm,CADE,0.016636716852480412
99.12715517,-1.58,1.58,2020,october,2020_october,9,Gymnosperm,CADE,0.010088053049490132
116.3000361,-0.785,0.785,2020,september,2020_september,16,Angiosperm,CECO,0.008598449609595608
113.9186296,-1.579,1.579,2020,september,2020_september,16,Angiosperm,CECO,0.00877819548489372
85.6685633,-3.59,3.59,2020,september,2020_september,16,Angiosperm,CECO,0.011672893316748315
84.50829009,-2.382,2.382,2020,september,2020_september,16,Angiosperm,CECO,0.01183315860414423
98.47625797,-2.84,2.84,2020,september,2020_september,16,Angiosperm,CECO,0.010154731918272543
24.66785372,-7,7,2020,september,2020_september,16,Angiosperm,CECO,0.040538589670216355
66.73330002,-6.34,6.34,2020,september,2020_september,16,Angiosperm,CECO,0.014985022465550175
106.9767442,-4.27,4.27,2020,september,2020_september,16,Angiosperm,CECO,0.00934782608573724
61.75991309,-5.773,5.773,2020,september,2020_september,16,Angiosperm,CECO,0.016191732629913906
51.35681293,-10,10,2020,september,2020_september,16,Angiosperm,CECO,0.01947161326702677
6.40176600441512,-4.27,4.27,2021,august,2021_august,23,Angiosperm,CECO,0.15620689655172149
112.8407851690298,-3.02,3.02,2021,august,2021_august,23,Angiosperm,CECO,0.008862043971973878
131.07191316146606,-2.63,2.63,2021,august,2021_august,23,Angiosperm,CECO,0.0076293995859212866
141.29657988769767,-1.19,1.19,2021,august,2021_august,23,Angiosperm,CECO,0.007077312138728331
142.9965660581962,-1.41,1.41,2021,august,2021_august,23,Angiosperm,CECO,0.006993174924165828
176.00124185035676,-0.27,0.27,2021,august,2021_august,23,Angiosperm,CECO,0.005681778091374149
27.145922746781036,-10,10,2021,august,2021_august,23,Angiosperm,CECO,0.03683794466403173
56.80984808800413,-8.27,8.27,2021,august,2021_august,23,Angiosperm,CECO,0.017602581834947
56.23048538177686,-5.85,5.85,2021,august,2021_august,23,Angiosperm,CECO,0.017783947501262
76.69798657718137,-4.99,4.99,2021,august,2021_august,23,Angiosperm,CECO,0.013038151907595353
87.83281733746159,-4.72,4.72,2021,august,2021_august,23,Angiosperm,CECO,0.011385266126189598
94.66228181128264,-3.54,3.54,2021,august,2021_august,23,Angiosperm,CECO,0.010563869588455364
16.156692842314314,-10,10,2021,august,2021_august,29,Angiosperm,CECO,0.061893854748603254
117.13267543859652,-2.6,2.6,2021,august,2021_august,29,Angiosperm,CECO,0.008537327404633744
122.34891676168792,-2.46,2.46,2021,august,2021_august,29,Angiosperm,CECO,0.008173345759552633
132.76867536795342,-1.86,1.86,2021,august,2021_august,29,Angiosperm,CECO,0.007531897092658436
145.08896797153022,-1.11,1.11,2021,august,2021_august,29,Angiosperm,CECO,0.006892322786362523
