individual,date,sample,fresh_weight,dry_weight,water_potential,spp,fresh_weight_saturated,rwd,tlp,rwc_at_tlp,po,lfm_at_tlp,timing,water_weight,lfm,swc,rwc,neg_mpa,year,month,species,year_month,plant,maxLFM,strategy,strategy_binary,Species,type,F.Group
ABCO_6_2021-09-18,2021-09-18,6,2.1819,1.0179,-3.259,ABCO,2.450077745,99.109456830726,-2.186829059,90.55440251,-1.603829989,127.4093722,fall,1.164,114.35307987032128,1.4321777450000002,0.890543169274002,0.3068425897514575,2021,9,NA,2021_9,14,140.6992577856371,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_6_2021-09-18,2021-09-18,6,2.1719,1.0179,-3.394,ABCO,2.450077745,99.11353833386214,-2.186829059,90.55440251,-1.603829989,127.4093722,fall,1.154,113.37066509480304,1.4321777450000002,0.8864616661378636,0.2946375957572186,2021,9,NA,2021_9,14,140.6992577856371,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.3282,0.4662,-0.18,ABCO,1.28650113,98.9675873817538,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.8620000000000001,184.89918489918492,0.82030113,1.032412618246204,5.555555555555555,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.279,0.4662,-0.34,ABCO,1.28650113,99.00583064392644,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.8128,174.34577434577434,0.82030113,0.9941693560735544,2.941176470588235,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.271,0.4662,-0.49,ABCO,1.28650113,99.01204906053988,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.8048,172.62977262977262,0.82030113,0.9879509394601153,2.0408163265306123,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2632,0.4662,-0.6,ABCO,1.28650113,99.018112016738,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7970000000000002,170.956670956671,0.82030113,0.9818879832620124,1.6666666666666667,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2551,0.4662,-0.76,ABCO,1.28650113,99.02440816355907,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7889000000000002,169.21921921921924,0.82030113,0.9755918364409056,1.3157894736842106,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2521,0.4662,-0.86,ABCO,1.28650113,99.02674006978911,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7859,168.57571857571858,0.82030113,0.9732599302108658,1.162790697674419,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2459,0.4662,-0.99,ABCO,1.28650113,99.03155934266456,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7797000000000001,167.24581724581725,0.82030113,0.9684406573354506,1.0101010101010102,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2436,0.4662,-1.08,ABCO,1.28650113,99.03334713744093,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7774000000000001,166.75246675246677,0.82030113,0.9666528625590868,0.9259259259259258,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2413,0.4662,-1.16,ABCO,1.28650113,99.03513493221728,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7751000000000001,166.2591162591163,0.82030113,0.9648650677827232,0.8620689655172414,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2345,0.4662,-1.33,ABCO,1.28650113,99.0404205863387,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7683,164.80051480051478,0.82030113,0.9595794136613,0.7518796992481203,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2291,0.4662,-1.5,ABCO,1.28650113,99.04461801755276,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7629000000000001,163.64221364221368,0.82030113,0.9553819824472288,0.6666666666666666,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2245,0.4662,-1.65,ABCO,1.28650113,99.0481936071055,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7583,162.65551265551267,0.82030113,0.9518063928945012,0.6060606060606061,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.22,0.4662,-1.78,ABCO,1.28650113,99.05169146645056,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7538,161.6902616902617,0.82030113,0.948308533549442,0.5617977528089888,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2179,0.4662,-1.87,ABCO,1.28650113,99.05332380081158,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7517,161.23981123981125,0.82030113,0.9466761991884144,0.53475935828877,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2135,0.4662,-1.97,ABCO,1.28650113,99.05674392994898,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7473000000000001,160.2960102960103,0.82030113,0.9432560700510229,0.5076142131979695,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2106,0.4662,-2.08,ABCO,1.28650113,99.05899810597136,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7444,159.67395967395964,0.82030113,0.9410018940286512,0.4807692307692307,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.2034,0.4662,-2.16,ABCO,1.28650113,99.06459468092343,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7372000000000001,158.12955812955812,0.82030113,0.935405319076556,0.4629629629629629,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1991,0.4662,-2.21,ABCO,1.28650113,99.06793707985317,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7329000000000001,157.20720720720723,0.82030113,0.9320629201468328,0.45248868778280543,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1927,0.4662,-2.39,ABCO,1.28650113,99.07291181314392,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7265000000000001,155.83440583440586,0.82030113,0.9270881868560816,0.41841004184100417,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1898,0.4662,-2.41,ABCO,1.28650113,99.0751659891663,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7236,155.21235521235522,0.82030113,0.92483401083371,0.4149377593360995,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1815,0.4662,-2.57,ABCO,1.28650113,99.08161759640274,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7153,153.43200343200346,0.82030113,0.918382403597267,0.3891050583657587,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1721,0.4662,-2.69,ABCO,1.28650113,99.08892423592351,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.7059,151.4157014157014,0.82030113,0.9110757640764762,0.3717472118959108,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1606,0.4662,-3.032,ABCO,1.28650113,99.09786320980534,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.6944000000000001,148.94894894894895,0.82030113,0.9021367901946578,0.32981530343007914,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1508,0.4662,-3.154,ABCO,1.28650113,99.1054807701568,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.6846000000000001,146.84684684684686,0.82030113,0.894519229843195,0.31705770450221943,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1413,0.4662,-3.144,ABCO,1.28650113,99.11286513988526,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.6751,144.8090948090948,0.82030113,0.8871348601147362,0.31806615776081426,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_7_2021-09-18,2021-09-18,7,1.1342,0.4662,-3.412,ABCO,1.28650113,99.11838398462967,-2.115693152,90.74716255,-1.509841771,159.6739597,fall,0.6680000000000001,143.2861432861433,0.82030113,0.8816160153703092,0.29308323563892147,2021,9,NA,2021_9,15,175.95476833976835,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5473,0.2143,-0.15,ABCO,0.549502427,99.00400803871244,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.333,155.38964069062064,0.33520242699999997,0.9959919612875524,6.666666666666667,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5448,0.2143,-0.28,ABCO,0.549502427,99.00855760915502,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.33049999999999996,154.22305179654688,0.33520242699999997,0.9914423908449816,3.571428571428571,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5439,0.2143,-0.39,ABCO,0.549502427,99.01019545451436,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.32960000000000006,153.8030797946804,0.33520242699999997,0.9898045454856564,2.564102564102564,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5408,0.2143,-0.52,ABCO,0.549502427,99.01583692186313,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.32649999999999996,152.3565095660289,0.33520242699999997,0.9841630781368688,1.923076923076923,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5382,0.2143,-0.72,ABCO,0.549502427,99.0205684751234,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.3239,151.14325711619227,0.33520242699999997,0.9794315248765956,1.3888888888888888,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5373,0.2143,-0.82,ABCO,0.549502427,99.02220632048272,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.323,150.72328511432573,0.33520242699999997,0.97779367951727,1.2195121951219512,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5332,0.2143,-1.06,ABCO,0.549502427,99.02966761600857,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.3189,148.81007932804482,0.33520242699999997,0.9703323839914544,0.9433962264150942,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5316,0.2143,-1.11,ABCO,0.549502427,99.0325793410918,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.31729999999999997,148.0634624358376,0.33520242699999997,0.9674206589082088,0.9009009009009008,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5299,0.2143,-1.26,ABCO,0.549502427,99.03567304899272,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.31560000000000005,147.2701819878675,0.33520242699999997,0.9643269510072612,0.7936507936507936,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5276,0.2143,-1.45,ABCO,0.549502427,99.03985865379993,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.31329999999999997,146.19692020531966,0.33520242699999997,0.960141346200096,0.6896551724137931,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5227,0.2143,-1.76,ABCO,0.549502427,99.04877581186734,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.30840000000000006,143.91040597293517,0.33520242699999997,0.951224188132658,0.5681818181818182,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5206,0.2143,-1.85,ABCO,0.549502427,99.0525974510391,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.30629999999999996,142.9304713019132,0.33520242699999997,0.9474025489608984,0.5405405405405405,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5176,0.2143,-2.01,ABCO,0.549502427,99.0580569355702,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.30329999999999996,141.53056462902472,0.33520242699999997,0.9419430644298136,0.49751243781094534,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5162,0.2143,-2.15,ABCO,0.549502427,99.06060469501804,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.3019,140.87727484834346,0.33520242699999997,0.9393953049819742,0.46511627906976744,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5138,0.2143,-2.29,ABCO,0.549502427,99.0649722826429,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.29950000000000004,139.7573495100327,0.33520242699999997,0.9350277173571064,0.4366812227074236,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5122,0.2143,-2.41,ABCO,0.549502427,99.06788400772614,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2979,139.01073261782548,0.33520242699999997,0.9321159922738612,0.4149377593360995,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5083,0.2143,-2.5,ABCO,0.549502427,99.07498133761656,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.294,137.19085394307046,0.33520242699999997,0.9250186623834512,0.4,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5057,0.2143,-2.54,ABCO,0.549502427,99.07971289087682,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.29140000000000005,135.9776014932338,0.33520242699999997,0.920287109123178,0.3937007874015748,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5021,0.2143,-2.73,ABCO,0.549502427,99.08626427231412,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2878,134.29771348576762,0.33520242699999997,0.913735727685876,0.3663003663003663,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.5016,0.2143,-2.76,ABCO,0.549502427,99.08717418640263,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.28730000000000006,134.0643957069529,0.33520242699999997,0.912825813597362,0.3623188405797102,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.4965,0.2143,-2.84,ABCO,0.549502427,99.09645531010548,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2822,131.68455436304248,0.33520242699999997,0.903544689894518,0.35211267605633806,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.4913,0.2143,-2.94,ABCO,0.549502427,99.10591841662604,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.277,129.2580494633691,0.33520242699999997,0.8940815833739713,0.3401360544217687,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.4851,0.2143,-3.467,ABCO,0.549502427,99.1172013513236,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2708,126.36490900606626,0.33520242699999997,0.8827986486763961,0.2884338044418806,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.481,0.2143,-3.359,ABCO,0.549502427,99.12466264684942,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2667,124.45170321978536,0.33520242699999997,0.8753373531505804,0.29770765108663294,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.4752,0.2143,-3.596,ABCO,0.549502427,99.1352176502762,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2609,121.74521698553431,0.33520242699999997,0.8647823497238167,0.27808676307007785,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ABCO_8_2021-09-18,2021-09-18,8,0.4725,0.2143,-3.723,ABCO,0.549502427,99.14013118635415,-2.428966784,88.87167158,-1.809216732,139.0107326,fall,0.2582,120.48530097993466,0.33520242699999997,0.8598688136458403,0.26860059092130006,2021,9,NA,2021_9,16,156.41737144190387,Isohydric,1,A. concolor,tree,Gymnosperm
ARPA_1_2021-09-18,2021-09-18,1,2.803,1.2542,-0.09,ARPA,2.801758953,98.99955704719042,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.5488,123.48907670228031,1.5475589530000002,1.0004429528095808,11.11111111111111,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.795,1.2542,-0.16,ARPA,2.801758953,99.00241239632436,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.5408,122.8512199011322,1.5475589530000002,0.9975876036756256,6.25,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.783,1.2542,-0.31,ARPA,2.801758953,99.00669542002532,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.5288,121.89443469940996,1.5475589530000002,0.9933045799746928,3.2258064516129035,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.777,1.2542,-0.31,ARPA,2.801758953,99.00883693187578,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.5228000000000002,121.41604209854889,1.5475589530000002,0.9911630681242264,3.2258064516129035,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.769,1.2542,-0.31,ARPA,2.801758953,99.01169228100972,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.5148,120.77818529740074,1.5475589530000002,0.988307718990271,3.2258064516129035,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.743,1.2542,-0.45,ARPA,2.801758953,99.02097216569508,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4888,118.70515069366928,1.5475589530000002,0.9790278343049162,2.2222222222222223,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.736,1.2542,-0.53,ARPA,2.801758953,99.0234705961873,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4818000000000002,118.14702599266468,1.5475589530000002,0.9765294038127056,1.8867924528301885,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.729,1.2542,-0.59,ARPA,2.801758953,99.0259690266795,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4748000000000001,117.58890129166004,1.5475589530000002,0.9740309733204946,1.6949152542372885,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.72,1.2542,-0.53,ARPA,2.801758953,99.0291812944552,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4658000000000002,116.8713123903684,1.5475589530000002,0.970818705544795,1.8867924528301885,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.711,1.2542,-0.65,ARPA,2.801758953,99.03239356223092,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4568,116.15372348907668,1.5475589530000002,0.9676064377690952,1.5384615384615383,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.704,1.2542,-0.76,ARPA,2.801758953,99.03489199272312,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4498000000000002,115.59559878807208,1.5475589530000002,0.9651080072768844,1.3157894736842106,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.692,1.2542,-0.86,ARPA,2.801758953,99.03917501642404,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4378000000000002,114.63881358634988,1.5475589530000002,0.9608249835759516,1.162790697674419,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.672,1.2542,-1.05,ARPA,2.801758953,99.04631338925894,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4178000000000002,113.04417158347952,1.5475589530000002,0.9536866107410632,0.9523809523809524,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.658,1.2542,-1.27,ARPA,2.801758953,99.05131025024336,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.4038,111.92792218147024,1.5475589530000002,0.9486897497566414,0.7874015748031495,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.644,1.2542,-1.48,ARPA,2.801758953,99.05630711122778,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3898,110.81167277946102,1.5475589530000002,0.9436928887722198,0.6756756756756757,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.632,1.2542,-1.71,ARPA,2.801758953,99.06059013492872,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3778,109.8548875777388,1.5475589530000002,0.9394098650712868,0.5847953216374269,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.623,1.2542,-1.86,ARPA,2.801758953,99.0638024027044,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3688000000000002,109.13729867644714,1.5475589530000002,0.9361975972955872,0.5376344086021505,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.618,1.2542,-1.93,ARPA,2.801758953,99.06558699591314,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3638,108.73863817572956,1.5475589530000002,0.934413004086865,0.5181347150259068,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.612,1.2542,-2.08,ARPA,2.801758953,99.0677285077636,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3578,108.26024557486846,1.5475589530000002,0.9322714922363986,0.4807692307692307,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.607,1.2542,-2.24,ARPA,2.801758953,99.06951310097232,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3528000000000002,107.86158507415088,1.5475589530000002,0.9304868990276768,0.4464285714285714,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.603,1.2542,-2.35,ARPA,2.801758953,99.0709407755393,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3488000000000002,107.5426566735768,1.5475589530000002,0.929059224460699,0.425531914893617,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.6,1.2542,-2.4,ARPA,2.801758953,99.07201153146454,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3458,107.30346037314624,1.5475589530000002,0.9279884685354656,0.4166666666666667,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_1_2021-09-18,2021-09-18,1,2.595,1.2542,-2.58,ARPA,2.801758953,99.07379612467324,-1.699786055,89.03053403,-0.658601727,109.8548876,fall,1.3408000000000002,106.90479987242868,1.5475589530000002,0.9262038753267438,0.38759689922480617,2021,9,NA,2021_9,2,123.39012541859356,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2021-09-18,2021-09-18,2,1.767,0.8106,-0.16,ARPA,1.757280772,98.99446916613732,-1.873446904,93.94930443,-1.275476176,109.7211942,fall,0.9564,117.98667653589932,0.946680772,1.0055308338626718,6.25,2021,9,NA,2021_9,5,116.78766000493464,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2021-09-18,2021-09-18,2,1.753,0.8106,-0.25,ARPA,1.757280772,99.00243602050864,-1.873446904,93.94930443,-1.275476176,109.7211942,fall,0.9424,116.2595608191463,0.946680772,0.9975639794913772,4,2021,9,NA,2021_9,5,116.78766000493464,Anisohydric,2,A. patula,shrub,Angiosperm
