individual,spp,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,lfm_tlp,sd_lfm,tlp,sd_tlp,rwc_tlp,sd_rwc,po,sd_po,e,sd_e,swc_sat,rwc_new
2020_October_CADE_2.5,CADE,2020_October,10,fall,7.6538,HP,86.1934859108611,136.4261168,-0.308,-0.901,1.364261168,1.582789179,8.3684,2,2.5,seki,0.901,-0.901,115.54397251875,6.156083294977517,-2.3014251096875,0.21922106281621795,82.496277378,3.24708531283708,-1.3735774592375,0.2104476013904283,7.3914118616875,2.31765773305709,1.5719743740005072,86.78647632964275
2020_October_CADE_2.5,CADE,2020_October,10,fall,7.6894,HP,79.9849583758116,126.5993266,-0.308,-2.305,1.265993266,1.582789179,8.2534,2,2.5,seki,2.305,-2.305,115.54397251875,6.156083294977517,-2.3014251096875,0.21922106281621795,82.496277378,3.24708531283708,-1.3735774592375,0.2104476013904283,7.3914118616875,2.31765773305709,1.5719743740005072,80.53523562080609
2020_October_CADE_2.5,CADE,2020_October,10,fall,7.6206,HP,100,158.2789179,-0.308,-0.308,1.582789179,1.582789179,8.2993,2,2.5,seki,0.308,-0.308,115.54397251875,6.156083294977517,-2.3014251096875,0.21922106281621795,82.496277378,3.24708531283708,-1.3735774592375,0.2104476013904283,7.3914118616875,2.31765773305709,1.5719743740005072,100.68797590968165
2020_October_CADE_2.5,CADE,2020_October,10,fall,12.6064,HP,58.8730903119221,93.18369028,-0.308,-2.899,0.9318369028,1.582789179,13.0589,2,2.5,seki,2.899,-2.899,115.54397251875,6.156083294977517,-2.3014251096875,0.21922106281621795,82.496277378,3.24708531283708,-1.3735774592375,0.2104476013904283,7.3914118616875,2.31765773305709,1.5719743740005072,59.27812299055324
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.5005,EPI,46.4642981663778,51.42237876,-0.486,-7.354,0.5142237876,1.106707317,12.6903,1,1.1,seki,7.354,-7.354,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,44.24457558161522
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.5005,HP,46.4642981663778,51.42237876,-0.486,-7.354,0.5142237876,1.106707317,12.6903,1,1.1,seki,7.354,-7.354,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,44.24457558161522
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.4933,EPI,60.7172832851163,67.19626168,-0.486,-4.418,0.6719626168,1.106707317,7.709,1,1.1,seki,4.418,-4.418,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,57.81665785199772
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.7393,HP,32.2208533206978,35.65905413,-0.486,-8.25,0.3565905413,1.106707317,12.9376,1,1.1,seki,8.25,-8.25,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,30.681577820179655
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.4561,HP,78.7427470943521,87.14517437,-0.486,-2.846,0.8714517437,1.106707317,12.671,1,1.1,seki,2.846,-2.846,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,74.98099751436904
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.4561,EPI,78.7427470943521,87.14517437,-0.486,-2.846,0.8714517437,1.106707317,12.671,1,1.1,seki,2.846,-2.846,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,74.98099751436904
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.4079,HP,100,110.6707317,-0.486,-0.486,1.106707317,1.106707317,7.5894,1,1.1,seki,0.486,-0.486,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,95.22273514857736
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.7393,EPI,32.2208533206978,35.65905413,-0.486,-8.25,0.3565905413,1.106707317,12.9376,1,1.1,seki,8.25,-8.25,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,30.681577820179655
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.4933,HP,60.7172832851163,67.19626168,-0.486,-4.418,0.6719626168,1.106707317,7.709,1,1.1,seki,4.418,-4.418,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,57.81665785199772
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.4064,HP,74.2635960181331,82.1880651,-0.486,-3.827,0.821880651,1.106707317,12.5882,1,1.1,seki,3.827,-3.827,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,70.71582734815635
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.3798,EPI,92.057985643552,101.8812463,-0.486,-1.005,1.018812463,1.106707317,7.5531,1,1.1,seki,1.005,-1.005,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,87.66013185247492
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.4968,EPI,82.1592796878562,90.92627599,-0.486,-2,0.9092627599,1.106707317,7.6892,1,1.1,seki,2,-2,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,78.23431329714629
2020_October_CECO_1.1,CECO,2020_October,10,fall,12.4064,EPI,74.2635960181331,82.1880651,-0.486,-3.827,0.821880651,1.106707317,12.5882,1,1.1,seki,3.827,-3.827,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,70.71582734815635
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.3798,HP,92.057985643552,101.8812463,-0.486,-1.005,1.018812463,1.106707317,7.5531,1,1.1,seki,1.005,-1.005,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,87.66013185247492
2020_October_CECO_1.1,CECO,2020_October,10,fall,7.4079,EPI,100,110.6707317,-0.486,-0.486,1.106707317,1.106707317,7.5894,1,1.1,seki,0.486,-0.486,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1622301284175351,95.22273514857736
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.3428,HP,69.549427893633,86.7174160954459,-0.152,-3.229,0.867174160954459,1.246845858,12.8743,1,1.2,seki,3.229,-3.229,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,77.99448936139409
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.4383,EPI,52.0836145248677,64.94023904,-0.152,-5.301,0.6494023904,1.246845858,7.5687,1,1.2,seki,5.301,-5.301,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,58.407884032855364
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.4916,EPI,72.950033259043,90.95744681,-0.152,-1.452,0.9095744681,1.246845858,7.7139,1,1.2,seki,1.452,-1.452,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,81.80801431806816
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.5225,EPI,55.5875746591284,69.30913722,-0.152,-0.664,0.69309137220000006,1.246845858,7.7402,1,1.2,seki,0.664,-0.664,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,62.337313644157156
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.5281,EPI,38.3688540111427,47.8400467,-0.152,-8.5,0.478400467,1.246845858,12.692,1,1.2,seki,8.5,-8.5,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,43.02780434883943
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.3915,HP,100,124.6845858,-0.152,-0.152,1.246845858,1.246845858,7.6188,1,1.2,seki,0.152,-0.152,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,112.1425318992944
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.3428,EPI,69.549427893633,86.7174160954459,-0.152,-3.229,0.867174160954459,1.246845858,12.8743,1,1.2,seki,3.229,-3.229,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,77.99448936139409
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.5225,HP,55.5875746591284,69.30913722,-0.152,-0.664,0.69309137220000006,1.246845858,7.7402,1,1.2,seki,0.664,-0.664,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,62.337313644157156
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.5281,HP,38.3688540111427,47.8400467,-0.152,-8.5,0.478400467,1.246845858,12.692,1,1.2,seki,8.5,-8.5,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,43.02780434883943
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.4383,HP,52.0836145248677,64.94023904,-0.152,-5.301,0.6494023904,1.246845858,7.5687,1,1.2,seki,5.301,-5.301,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,58.407884032855364
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.4916,HP,72.950033259043,90.95744681,-0.152,-1.452,0.9095744681,1.246845858,7.7139,1,1.2,seki,1.452,-1.452,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,81.80801431806816
2020_October_CECO_1.2,CECO,2020_October,10,fall,7.3915,EPI,100,124.6845858,-0.152,-0.152,1.246845858,1.246845858,7.6188,1,1.2,seki,0.152,-0.152,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,112.1425318992944
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.4801,HP,60.0821133096309,74.91313412,-0.152,-4.157,0.7491313412,1.246845858,12.6957,1,1.2,seki,4.157,-4.157,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,67.37760308402308
2020_October_CECO_1.2,CECO,2020_October,10,fall,12.4801,EPI,60.0821133096309,74.91313412,-0.152,-4.157,0.7491313412,1.246845858,12.6957,1,1.2,seki,4.157,-4.157,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1118402954551494,67.37760308402308
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4434,HP,75.6093496028322,89.40914158,-0.58,-3.338,0.8940914158,1.182514359,12.684,1,1.3,seki,3.338,-3.338,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,67.64557658441815
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4299,HP,65.3411188557077,77.26681128,-0.58,-2.003,0.7726681128,1.182514359,12.608,1,1.3,seki,2.003,-2.003,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,58.45887688339245
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.5998,HP,49.9237452473082,59.03554561,-0.58,-6.513,0.5903554561,1.182514359,7.8373,1,1.3,seki,6.513,-6.513,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,44.66538265766633
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.5218,EPI,60.6592061602188,71.73038229,-0.58,-4.884,0.7173038229,1.182514359,7.7357,1,1.3,seki,4.884,-4.884,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,54.27010015845168
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.3789,HP,100,118.2514359,-0.58,-0.58,1.182514359,1.182514359,7.5642,1,1.3,seki,0.58,-0.58,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,89.46721131679234
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.5218,HP,60.6592061602188,71.73038229,-0.58,-4.884,0.7173038229,1.182514359,7.7357,1,1.3,seki,4.884,-4.884,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,54.27010015845168
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.3789,EPI,100,118.2514359,-0.58,-0.58,1.182514359,1.182514359,7.5642,1,1.3,seki,0.58,-0.58,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,89.46721131679234
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.5218,EPI,60.6592061602188,71.73038229,-0.58,-4.884,0.7173038229,1.182514359,7.7357,1,1.3,seki,4.884,-4.884,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,54.27010015845168
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.4757,EPI,85.3565445795995,100.9353396,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3,seki,1.037,-1.037,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,76.36612011174232
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4434,EPI,75.6093496028322,89.40914158,-0.58,-3.338,0.8940914158,1.182514359,12.684,1,1.3,seki,3.338,-3.338,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,67.64557658441815
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.4757,EPI,85.3565445795995,100.9353396,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3,seki,1.037,-1.037,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,76.36612011174232
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4963,EPI,43.8154229127631,51.81236674,-0.58,-8,0.5181236674,1.182514359,12.6664,1,1.3,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,39.200437006708036
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4963,HP,43.8154229127631,51.81236674,-0.58,-8,0.5181236674,1.182514359,12.6664,1,1.3,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,39.200437006708036
2020_October_CECO_1.3,CECO,2020_October,10,fall,12.4299,EPI,65.3411188557077,77.26681128,-0.58,-2.003,0.7726681128,1.182514359,12.608,1,1.3,seki,2.003,-2.003,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,58.45887688339245
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.5998,EPI,49.9237452473082,59.03554561,-0.58,-6.513,0.5903554561,1.182514359,7.8373,1,1.3,seki,6.513,-6.513,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,44.66538265766633
2020_October_CECO_1.3,CECO,2020_October,10,fall,7.4757,HP,85.3565445795995,100.9353396,-0.58,-1.037,1.009353396,1.182514359,7.7239,1,1.3,seki,1.037,-1.037,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.3217293146791653,76.36612011174232
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.6504,HP,52.2414349488957,68.15415822,-0.384,-5.098,0.6815415822,1.304599659,7.9528,1,1.4,seki,5.098,-5.098,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,49.126969683129204
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.6299,EPI,44.0340514530213,57.44680851,-0.384,-8,0.5744680851,1.304599659,7.8567,1,1.4,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,41.408883827063704
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.6504,EPI,52.2414349488957,68.15415822,-0.384,-5.098,0.6815415822,1.304599659,7.9528,1,1.4,seki,5.098,-5.098,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,49.126969683129204
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.5047,HP,100,130.4599659,-0.384,-0.384,1.304599659,1.304599659,7.8876,1,1.4,seki,0.384,-0.384,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,94.03832366240866
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.4841,HP,84.9929208052936,110.8817355,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4,seki,1.293,-1.293,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,79.92591795701664
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.5047,EPI,100,130.4599659,-0.384,-0.384,1.304599659,1.304599659,7.8876,1,1.4,seki,0.384,-0.384,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,94.03832366240866
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.6299,HP,44.0340514530213,57.44680851,-0.384,-8,0.5744680851,1.304599659,7.8567,1,1.4,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,41.408883827063704
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.6177,EPI,65.6956942911481,85.70658037,-0.384,-3.302,0.8570658037,1.304599659,12.9355,1,1.4,seki,3.302,-3.302,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,61.77912962977633
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.4841,EPI,84.9929208052936,110.8817355,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4,seki,1.293,-1.293,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,79.92591795701664
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.702,EPI,47.1188463494762,61.47123088,-0.384,-6.632,0.6147123088,1.304599659,12.9552,1,1.4,seki,6.632,-6.632,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,44.30977323611343
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.6177,HP,65.6956942911481,85.70658037,-0.384,-3.302,0.8570658037,1.304599659,12.9355,1,1.4,seki,3.302,-3.302,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,61.77912962977633
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.702,HP,47.1188463494762,61.47123088,-0.384,-6.632,0.6147123088,1.304599659,12.9552,1,1.4,seki,6.632,-6.632,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,44.30977323611343
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.4609,EPI,62.1260666679356,81.04964539,-0.384,-3.872,0.8104964539,1.304599659,12.7466,1,1.4,seki,3.872,-3.872,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,58.42231165191703
2020_October_CECO_1.4,CECO,2020_October,10,fall,7.4841,EPI,84.9929208052936,110.8817355,-0.384,-1.293,1.108817355,1.304599659,7.801,1,1.4,seki,1.293,-1.293,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,79.92591795701664
2020_October_CECO_1.4,CECO,2020_October,10,fall,12.4609,HP,62.1260666679356,81.04964539,-0.384,-3.872,0.8104964539,1.304599659,12.7466,1,1.4,seki,3.872,-3.872,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.387306374881188,58.42231165191703
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.5985,HP,48.7946735593983,57.76793132,-0.183,-6.664,0.5776793132,1.183898305,7.8071,1,1.5,seki,6.664,-6.664,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,49.692945087204215
2020_October_CECO_1.5,CECO,2020_October,10,fall,12.4096,HP,88.8961134208229,105.243958,-0.183,-1.652,1.05243958,1.183898305,12.6404,1,1.5,seki,1.652,-1.652,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,90.53262088759226
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.6737,EPI,42.2333571970103,50,-0.183,-8,0.5,1.183898305,7.9116,1,1.5,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,43.01084005582167
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.5649,EPI,89.7066527179461,106.2035541,-0.183,-0.756,1.062035541,1.183898305,7.8936,1,1.5,seki,0.756,-0.756,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,91.35808157509805
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.4803,EPI,100,118.3898305,-0.183,-0.183,1.183898305,1.183898305,7.7597,1,1.5,seki,0.183,-0.183,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,101.84092127742674
2020_October_CECO_1.5,CECO,2020_October,10,fall,12.5217,HP,76.697140604488,90.80161476,-0.183,-3.267,0.9080161476,1.183898305,12.8366,1,1.5,seki,3.267,-3.267,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,78.10907458505392
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.6737,HP,42.2333571970103,50,-0.183,-8,0.5,1.183898305,7.9116,1,1.5,seki,8,-8,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,43.01084005582167
2020_October_CECO_1.5,CECO,2020_October,10,fall,7.5649,EPI,89.7066527179461,106.2035541,-0.183,-0.756,1.062035541,1.183898305,7.8936,1,1.5,seki,0.756,-0.756,102.30479379333333,7.049687144856925,-2.711226172,0.2284868736538888,82.31819887750001,2.685697092164456,-1.7861336980833333,0.3253942109272344,9.74158792,3.3487091391332413,1.1624976386210417,91.35808157509805
